Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Men's Team Recruiting Expenses,Women's Team Recruiting Expenses,Coed Team Recruiting Expenses
2013,216667,Washington & Jefferson College,PA,NCAA Division III with football,,1,NCAA,673,629,1302,34236,22672,
2013,234207,Washington and Lee University,VA,NCAA Division III with football,,1,NCAA,936,907,1843,50668,31265,
2013,179867,Washington University in St Louis,MO,NCAA Division III with football,,1,NCAA,3278,3481,6759,54038,46182,
2013,216694,Waynesburg University,PA,NCAA Division III with football,,1,NCAA,556,771,1327,41305,16519,
2013,131098,Wesley College,DE,NCAA Division III with football,,1,NCAA,603,852,1455,13037,4342,
2013,130697,Wesleyan University,CT,NCAA Division III with football,,1,NCAA,1297,1517,2814,13723,6849,
2013,168254,Western New England University,MA,NCAA Division III with football,,1,NCAA,1572,1006,2578,12034,3938,
2013,216807,Westminster College,PA,NCAA Division III with football,,1,NCAA,477,608,1085,41893,9860,
2013,179946,Westminster College,MO,NCAA Division III with football,,1,NCAA,528,398,926,14952,6876,
2013,149781,Wheaton College,IL,NCAA Division III with football,,1,NCAA,1121,1288,2409,45635,22417,
2013,125763,Whittier College,CA,NCAA Division III with football,,1,NCAA,709,906,1615,15109,10981,
2013,237066,Whitworth University,WA,NCAA Division III with football,,1,NCAA,875,1411,2286,26604,7926,
2013,216852,Widener University-Main Campus,PA,NCAA Division III with football,,1,NCAA,1362,1556,2918,31686,16409,
2013,216931,Wilkes University,PA,NCAA Division III with football,,1,NCAA,1184,1067,2251,12241,15713,
2013,210401,Willamette University,OR,NCAA Division III with football,,1,NCAA,823,1082,1905,26234,6442,
2013,168342,Williams College,MA,NCAA Division III with football,,1,NCAA,1015,1055,2070,19645,24538,
2013,206507,Wilmington College,OH,NCAA Division III with football,,1,NCAA,482,547,1029,11843,9000,
2013,240338,Wisconsin Lutheran College,WI,NCAA Division III with football,,1,NCAA,429,539,968,31092,8602,
2013,206525,Wittenberg University,OH,NCAA Division III with football,,1,NCAA,764,986,1750,21198,7713,
2013,168421,Worcester Polytechnic Institute,MA,NCAA Division III with football,,1,NCAA,2715,1370,4085,13518,10494,
2014,168528,Adrian College,MI,NCAA Division III with football,,1,NCAA,865,743,1608,44597,35173,
2014,168546,Albion College,MI,NCAA Division III with football,,1,NCAA,677,677,1354,60194,30318,4368
2014,210571,Albright College,PA,NCAA Division III with football,,1,NCAA,880,1339,2219,18764,11211,
2014,188641,Alfred University,NY,NCAA Division III with football,,1,NCAA,870,860,1730,41669,18541,1000
2014,210669,Allegheny College,PA,NCAA Division III with football,,1,NCAA,873,1009,1882,78725,40986,
2014,168591,Alma College,MI,NCAA Division III with football,,1,NCAA,571,758,1329,44497,26777,
2014,164465,Amherst College,MA,NCAA Division III with football,,1,NCAA,891,904,1795,25223,17059,
2014,150066,Anderson University,IN,NCAA Division III with football,,1,NCAA,639,970,1609,26107,7750,
2014,164492,Anna Maria College,MA,NCAA Division III with football,,1,NCAA,305,506,811,28969,8787,
2014,173045,Augsburg College,MN,NCAA Division III with football,,1,NCAA,985,979,1964,47786,27111,
2014,143084,Augustana College,IL,NCAA Division III with football,,1,NCAA,1030,1413,2443,121583,58479,
2014,143118,Aurora University,IL,NCAA Division III with football,,1,NCAA,1174,1958,3132,33881,22629,
2014,222983,Austin College,TX,NCAA Division III with football,,1,NCAA,585,640,1225,19669,10781,
2014,231420,Averett University,VA,NCAA Division III with football,,1,NCAA,422,426,848,34313,13706,
2014,201195,Baldwin Wallace University,OH,NCAA Division III with football,,1,NCAA,1386,1634,3020,84765,26513,
2014,160977,Bates College,ME,NCAA Division III with football,,1,NCAA,884,908,1792,14561,6374,
2014,164720,Becker College,MA,NCAA Division III with football,,1,NCAA,734,847,1581,41650,24830,
2014,175421,Belhaven University,MS,NCAA Division III with football,,1,NCAA,536,806,1342,56089,16193,
2014,238333,Beloit College,WI,NCAA Division III with football,,1,NCAA,573,693,1266,30510,18070,
2014,145619,Benedictine University,IL,NCAA Division III with football,,1,NCAA,1213,1520,2733,23756,11302,
2014,139144,Berry College,GA,NCAA Division III with football,,1,NCAA,790,1284,2074,56686,22418,
2014,237181,Bethany College,WV,NCAA Division III with football,,1,NCAA,416,280,696,35376,11995,
2014,173160,Bethel University,MN,NCAA Division III with football,,1,NCAA,923,1449,2372,26378,18505,
2014,100937,Birmingham Southern College,AL,NCAA Division III with football,,1,NCAA,673,664,1337,39520,16235,
2014,201371,Bluffton University,OH,NCAA Division III with football,,1,NCAA,379,363,742,53977,19943,
2014,161004,Bowdoin College,ME,NCAA Division III with football,,1,NCAA,902,891,1793,15728,14869,0
2014,231581,Bridgewater College,VA,NCAA Division III with football,,1,NCAA,857,960,1817,53437,28024,
2014,153001,Buena Vista University,IA,NCAA Division III with football,,1,NCAA,613,1045,1658,45076,24165,
2014,110413,California Lutheran University,CA,NCAA Division III with football,,1,NCAA,1140,1531,2671,9146,4780,
2014,201548,Capital University,OH,NCAA Division III with football,,1,NCAA,1061,1417,2478,31508,13687,
2014,173258,Carleton College,MN,NCAA Division III with football,,1,NCAA,968,1027,1995,34047,18073,
2014,211440,Carnegie Mellon University,PA,NCAA Division III with football,,1,NCAA,3221,2631,5852,77584,38839,
2014,238458,Carroll University,WI,NCAA Division III with football,,1,NCAA,960,1765,2725,20143,8622,
2014,238476,Carthage College,WI,NCAA Division III with football,,1,NCAA,1241,1394,2635,81160,32837,
2014,201645,Case Western Reserve University,OH,NCAA Division III with football,,1,NCAA,2749,2247,4996,36857,15500,
2014,131283,Catholic University of America,DC,NCAA Division III with football,,1,NCAA,1543,1781,3324,50556,38659,
2014,153108,Central College,IA,NCAA Division III with football,,1,NCAA,579,629,1208,61522,20940,
2014,156408,Centre College,KY,NCAA Division III with football,,1,NCAA,678,673,1351,29504,15484,
2014,111948,Chapman University,CA,NCAA Division III with football,,1,NCAA,2380,3676,6056,3100,1941,
2014,112260,Claremont McKenna College,CA,NCAA Division III with football,,1,NCAA,676,648,1324,36979,20239,
2014,153144,Coe College,IA,NCAA Division III with football,,1,NCAA,549,771,1320,45313,27364,
2014,161086,Colby College,ME,NCAA Division III with football,,1,NCAA,887,970,1857,12900,14494,
2014,173300,Concordia College at Moorhead,MN,NCAA Division III with football,,1,NCAA,854,1238,2092,0,0,
2014,144351,Concordia University-Chicago,IL,NCAA Division III with football,,1,NCAA,557,791,1348,32033,13857,
2014,238616,Concordia University-Wisconsin,WI,NCAA Division III with football,,1,NCAA,1133,1871,3004,74198,34789,
2014,153162,Cornell College,IA,NCAA Division III with football,,1,NCAA,505,526,1031,73702,37884,
2014,174862,Crown College,MN,NCAA Division III with football,,1,NCAA,341,371,712,11432,7759,
2014,165529,Curry College,MA,NCAA Division III with football,,1,NCAA,907,1103,2010,26858,4291,
2014,202514,Defiance College,OH,NCAA Division III with football,,1,NCAA,317,252,569,67136,38184,
2014,211981,Delaware Valley University,PA,NCAA Division III with football,,1,NCAA,684,1077,1761,31839,12307,
2014,202523,Denison University,OH,NCAA Division III with football,,1,NCAA,973,1279,2252,62690,44054,
2014,150400,DePauw University,IN,NCAA Division III with football,,1,NCAA,1020,1200,2220,40137,23262,
2014,212009,Dickinson College,PA,NCAA Division III with football,,1,NCAA,1000,1370,2370,36097,23157,
2014,150455,Earlham College,IN,NCAA Division III with football,,1,NCAA,402,528,930,63020,43336,
2014,224527,East Texas Baptist University,TX,NCAA Division III with football,,1,NCAA,512,582,1094,30527,18248,
2014,144962,Elmhurst College,IL,NCAA Division III with football,,1,NCAA,1071,1575,2646,58125,50419,
2014,232025,Emory & Henry College,VA,NCAA Division III with football,,1,NCAA,521,482,1003,31805,27058,6771
2014,165699,Endicott College,MA,NCAA Division III with football,,1,NCAA,1048,1639,2687,12453,6922,
2014,144971,Eureka College,IL,NCAA Division III with football,,1,NCAA,302,351,653,4524,3040,
2014,184694,Fairleigh Dickinson University-College at Florham,NJ,NCAA Division III with football,,1,NCAA,1078,1304,2382,25454,32917,
2014,232089,Ferrum College,VA,NCAA Division III with football,,1,NCAA,726,585,1311,53788,14546,
2014,172440,Finlandia University,MI,NCAA Division III with football,,1,NCAA,241,227,468,23845,20658,385
2014,212577,Franklin and Marshall College,PA,NCAA Division III with football,,1,NCAA,1065,1148,2213,70743,41167,
2014,150604,Franklin College,IN,NCAA Division III with football,,1,NCAA,483,529,1012,10803,1822,
2014,131450,Gallaudet University,DC,NCAA Division III with football,,1,NCAA,458,501,959,5782,3445,
2014,212656,Geneva College,PA,NCAA Division III with football,,1,NCAA,685,691,1376,32906,20895,
2014,208822,George Fox University,OR,NCAA Division III with football,,1,NCAA,1048,1310,2358,34554,7819,
2014,212674,Gettysburg College,PA,NCAA Division III with football,,1,NCAA,1150,1281,2431,46075,19157,
2014,198598,Greensboro College,NC,NCAA Division III with football,,1,NCAA,405,334,739,11038,6277,
2014,145372,Greenville College,IL,NCAA Division III with football,,1,NCAA,502,516,1018,18014,8169,
2014,153384,Grinnell College,IA,NCAA Division III with football,,1,NCAA,744,916,1660,40751,26116,
2014,198613,Guilford College,NC,NCAA Division III with football,,1,NCAA,717,724,1441,40633,24438,
2014,173647,Gustavus Adolphus College,MN,NCAA Division III with football,,1,NCAA,1090,1252,2342,22010,14981,
2014,191515,Hamilton College,NY,NCAA Division III with football,,1,NCAA,908,953,1861,10318,13796,
2014,173665,Hamline University,MN,NCAA Division III with football,,1,NCAA,885,1225,2110,41058,27287,
2014,232256,Hampden-Sydney College,VA,NCAA Division III with football,,1,NCAA,1082,4,1086,39308,,
2014,150756,Hanover College,IN,NCAA Division III with football,,1,NCAA,465,660,1125,43196,23006,
2014,225247,Hardin-Simmons University,TX,NCAA Division III with football,,1,NCAA,692,782,1474,20967,10871,
2014,191533,Hartwick College,NY,NCAA Division III with football,,1,NCAA,540,812,1352,59066,48256,
2014,203085,Heidelberg University,OH,NCAA Division III with football,,1,NCAA,522,472,994,24131,12272,
2014,107080,Hendrix College,AR,NCAA Division III with football,,1,NCAA,611,688,1299,64061,39909,
2014,203128,Hiram College,OH,NCAA Division III with football,,1,NCAA,450,455,905,46600,34935,
2014,191630,Hobart William Smith Colleges,NY,NCAA Division III with football,,1,NCAA,1111,1135,2246,111149,63574,27
2014,170301,Hope College,MI,NCAA Division III with football,,1,NCAA,1257,1933,3190,87246,28509,
2014,225548,Howard Payne University,TX,NCAA Division III with football,,1,NCAA,516,435,951,24168,8794,
2014,101435,Huntingdon College,AL,NCAA Division III with football,,1,NCAA,485,409,894,27988,25568,
2014,145691,Illinois College,IL,NCAA Division III with football,,1,NCAA,453,487,940,13555,12851,
2014,145646,Illinois Wesleyan University,IL,NCAA Division III with football,,1,NCAA,804,1017,1821,29411,18289,
2014,153621,Iowa Wesleyan University,IA,NCAA Division III with football,,1,NCAA,176,211,387,13990,11646,
2014,191968,Ithaca College,NY,NCAA Division III with football,,1,NCAA,2616,3581,6197,42135,42337,
2014,203368,John Carroll University,OH,NCAA Division III with football,,1,NCAA,1502,1457,2959,109501,37770,
2014,213251,Juniata College,PA,NCAA Division III with football,,1,NCAA,648,819,1467,40875,28106,
2014,170532,Kalamazoo College,MI,NCAA Division III with football,,1,NCAA,621,785,1406,29515,4783,
2014,203535,Kenyon College,OH,NCAA Division III with football,,1,NCAA,769,929,1698,77900,48251,
2014,213321,King's College,PA,NCAA Division III with football,,1,NCAA,947,853,1800,23762,9759,
2014,146427,Knox College,IL,NCAA Division III with football,,1,NCAA,558,810,1368,6218,9028,
2014,140234,LaGrange College,GA,NCAA Division III with football,,1,NCAA,440,416,856,24468,14928,
2014,146481,Lake Forest College,IL,NCAA Division III with football,,1,NCAA,678,868,1546,36985,21395,
2014,238980,Lakeland College,WI,NCAA Division III with football,,1,NCAA,469,443,912,39755,28731,
2014,239017,Lawrence University,WI,NCAA Division III with football,,1,NCAA,669,825,1494,44714,24354,
2014,213507,Lebanon Valley College,PA,NCAA Division III with football,,1,NCAA,743,860,1603,59691,15348,
2014,209056,Lewis & Clark College,OR,NCAA Division III with football,,1,NCAA,786,1292,2078,56577,19730,
2014,209065,Linfield College-McMinnville Campus,OR,NCAA Division III with football,,1,NCAA,654,981,1635,39068,25932,
2014,153825,Loras College,IA,NCAA Division III with football,,1,NCAA,739,678,1417,38640,18824,
2014,159568,Louisiana College,LA,NCAA Division III with football,,1,NCAA,456,399,855,22381,6071,
2014,153834,Luther College,IA,NCAA Division III with football,,1,NCAA,1015,1260,2275,55721,21487,
2014,213668,Lycoming College,PA,NCAA Division III with football,,1,NCAA,593,661,1254,43584,21020,
2014,173902,Macalester College,MN,NCAA Division III with football,,1,NCAA,842,1285,2127,31057,12728,
2014,146825,MacMurray College,IL,NCAA Division III with football,,1,NCAA,275,268,543,18405,8931,
2014,151777,Manchester University,IN,NCAA Division III with football,,1,NCAA,594,639,1233,56283,31907,
2014,239071,Maranatha Baptist University,WI,NCAA Division III with football,,1,NCAA,292,360,652,9646,5514,
2014,203845,Marietta College,OH,NCAA Division III with football,,1,NCAA,735,442,1177,62363,25031,
2014,173452,Martin Luther College,MN,NCAA Division III with football,,1,NCAA,338,367,705,0,0,
2014,220710,Maryville College,TN,NCAA Division III with football,,1,NCAA,536,623,1159,16301,4978,
2014,166683,Massachusetts Institute of Technology,MA,NCAA Division III with football,,1,NCAA,2381,2059,4440,23820,18241,466
2014,164270,McDaniel College,MD,NCAA Division III with football,,1,NCAA,745,856,1601,65105,40678,
2014,226587,McMurry University,TX,NCAA Division III with football,,1,NCAA,498,409,907,43730,19273,
2014,198969,Methodist University,NC,NCAA Division III with football,,1,NCAA,1088,878,1966,94729,23705,
2014,230959,Middlebury College,VT,NCAA Division III with football,,1,NCAA,1184,1318,2502,28558,19164,
2014,147244,Millikin University,IL,NCAA Division III with football,,1,NCAA,832,1131,1963,36292,17705,
2014,175980,Millsaps College,MS,NCAA Division III with football,,1,NCAA,378,371,749,59326,17729,
2014,214069,Misericordia University,PA,NCAA Division III with football,,1,NCAA,627,1165,1792,26930,23699,
2014,147341,Monmouth College,IL,NCAA Division III with football,,1,NCAA,556,610,1166,15149,11823,
2014,214157,Moravian College,PA,NCAA Division III with football,,1,NCAA,778,906,1684,28389,19718,
2014,166948,Mount Ida College,MA,NCAA Division III with football,,1,NCAA,408,833,1241,16892,15876,
2014,204200,Mount Saint Joseph University,OH,NCAA Division III with football,,1,NCAA,531,563,1094,27783,7543,
2014,214175,Muhlenberg College,PA,NCAA Division III with football,,1,NCAA,909,1369,2278,34682,19299,
2014,204264,Muskingum University,OH,NCAA Division III with football,,1,NCAA,680,714,1394,20445,11836,
2014,181446,Nebraska Wesleyan University,NE,NCAA Division III with football,,1,NCAA,641,846,1487,13085,11740,
2014,167260,Nichols College,MA,NCAA Division III with football,,1,NCAA,742,410,1152,43232,28571,
2014,199209,North Carolina Wesleyan College,NC,NCAA Division III with football,,1,NCAA,751,972,1723,27603,15797,
2014,147660,North Central College,IL,NCAA Division III with football,,1,NCAA,1186,1388,2574,0,0,
2014,147679,North Park University,IL,NCAA Division III with football,,1,NCAA,699,1168,1867,35192,15410,
2014,230995,Norwich University,VT,NCAA Division III with football,,1,NCAA,1698,565,2263,67508,27327,
2014,204501,Oberlin College,OH,NCAA Division III with football,,1,NCAA,1284,1611,2895,56428,37044,
2014,120254,Occidental College,CA,NCAA Division III with football,,1,NCAA,857,1121,1978,21569,28970,
